2024-06-13 10:21:06,812 INFO    StreamThr :820 [internal.py:wandb_internal():86] W&B internal server running at pid: 820, started at: 2024-06-13 10:21:06.812632
2024-06-13 10:21:13,177 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:13,177 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 8
2024-06-13 10:21:13,177 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:13,177 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 8
2024-06-13 10:21:13,185 INFO    SenderThread:820 [sender.py:transition_state():626] send defer: 9
2024-06-13 10:21:13,185 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:13,185 DEBUG   SenderThread:820 [sender.py:send():375] send: artifact
2024-06-13 10:21:13,185 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 9
2024-06-13 10:21:13,293 INFO    wandb-upload_0:820 [upload_job.py:push():137] Uploaded file /var/folders/yw/h_wy987d413gl3zmzxdwvplr0000gn/T/tmpc8a6h4pbwandb/abiqvdm9-wandb-metadata.json
2024-06-13 10:21:13,336 INFO    Thread-12 :820 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/config.yaml
2024-06-13 10:21:13,336 INFO    Thread-12 :820 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/conda-environment.yaml
2024-06-13 10:21:13,337 INFO    Thread-12 :820 [dir_watcher.py:_on_file_modified():295] file/dir modified: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/wandb-summary.json
2024-06-13 10:21:13,337 INFO    Thread-12 :820 [dir_watcher.py:_on_file_created():278] file/dir created: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/wandb-metadata.json
2024-06-13 10:21:13,666 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-13 10:21:14,336 INFO    wandb-upload_0:820 [upload_job.py:push():95] Uploaded file /Users/kenzoclauw/Library/Application Support/wandb/artifacts/staging/tmpo1_9r4df
2024-06-13 10:21:14,336 INFO    wandb-upload_1:820 [upload_job.py:push():95] Uploaded file /Users/kenzoclauw/Library/Application Support/wandb/artifacts/staging/tmpewx40vj3
2024-06-13 10:21:15,457 INFO    SenderThread:820 [sender.py:send_artifact():1474] sent artifact job-https___github.com_kclauw_unsupervised-skill-discovery.git_src_pretrain.py - {'id': 'QXJ0aWZhY3Q6ODcyNDQ2MDk2', 'digest': '0e4a17912749f096785a588ca36abe4f', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4ODEzNzcxNw==', 'latestArtifact': None}, 'version': 'latest'}
2024-06-13 10:21:15,457 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:15,457 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 9
2024-06-13 10:21:15,457 INFO    SenderThread:820 [dir_watcher.py:finish():365] shutting down directory watcher
2024-06-13 10:21:16,351 INFO    SenderThread:820 [dir_watcher.py:finish():395] scan: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files
2024-06-13 10:21:16,351 INFO    SenderThread:820 [dir_watcher.py:finish():409] scan save: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/requirements.txt requirements.txt
2024-06-13 10:21:16,351 INFO    SenderThread:820 [dir_watcher.py:finish():409] scan save: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/config.yaml config.yaml
2024-06-13 10:21:16,353 INFO    SenderThread:820 [dir_watcher.py:finish():409] scan save: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/wandb-summary.json wandb-summary.json
2024-06-13 10:21:16,355 INFO    SenderThread:820 [dir_watcher.py:finish():409] scan save: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/conda-environment.yaml conda-environment.yaml
2024-06-13 10:21:16,356 INFO    SenderThread:820 [dir_watcher.py:finish():409] scan save: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/wandb-metadata.json wandb-metadata.json
2024-06-13 10:21:16,356 INFO    SenderThread:820 [sender.py:transition_state():626] send defer: 10
2024-06-13 10:21:16,356 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: poll_exit
2024-06-13 10:21:16,356 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:16,358 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 10
2024-06-13 10:21:16,359 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:16,359 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 10
2024-06-13 10:21:16,360 INFO    SenderThread:820 [file_pusher.py:finish():167] shutting down file pusher
2024-06-13 10:21:16,958 INFO    wandb-upload_1:820 [upload_job.py:push():137] Uploaded file /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/config.yaml
2024-06-13 10:21:17,377 INFO    wandb-upload_2:820 [upload_job.py:push():137] Uploaded file /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/wandb-summary.json
2024-06-13 10:21:17,378 INFO    wandb-upload_3:820 [upload_job.py:push():137] Uploaded file /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/conda-environment.yaml
2024-06-13 10:21:17,398 INFO    wandb-upload_0:820 [upload_job.py:push():137] Uploaded file /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/files/requirements.txt
2024-06-13 10:21:17,603 INFO    Thread-11 (_thread_body):820 [sender.py:transition_state():626] send defer: 11
2024-06-13 10:21:17,605 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:17,605 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 11
2024-06-13 10:21:17,606 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:17,606 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 11
2024-06-13 10:21:17,606 INFO    SenderThread:820 [file_pusher.py:join():172] waiting for file pusher
2024-06-13 10:21:17,606 INFO    SenderThread:820 [sender.py:transition_state():626] send defer: 12
2024-06-13 10:21:17,606 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:17,606 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 12
2024-06-13 10:21:17,606 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:17,607 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 12
2024-06-13 10:21:17,900 INFO    SenderThread:820 [sender.py:transition_state():626] send defer: 13
2024-06-13 10:21:17,902 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:17,902 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 13
2024-06-13 10:21:17,902 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:17,902 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 13
2024-06-13 10:21:17,902 INFO    SenderThread:820 [sender.py:transition_state():626] send defer: 14
2024-06-13 10:21:17,902 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: defer
2024-06-13 10:21:17,902 INFO    HandlerThread:820 [handler.py:handle_request_defer():170] handle defer: 14
2024-06-13 10:21:17,902 DEBUG   SenderThread:820 [sender.py:send():375] send: final
2024-06-13 10:21:17,902 DEBUG   SenderThread:820 [sender.py:send():375] send: footer
2024-06-13 10:21:17,902 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: defer
2024-06-13 10:21:17,902 INFO    SenderThread:820 [sender.py:send_request_defer():622] handle sender defer: 14
2024-06-13 10:21:17,907 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-13 10:21:17,907 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: server_info
2024-06-13 10:21:17,907 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: get_summary
2024-06-13 10:21:17,907 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: sampled_history
2024-06-13 10:21:17,907 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: poll_exit
2024-06-13 10:21:17,907 DEBUG   SenderThread:820 [sender.py:send_request():402] send_request: server_info
2024-06-13 10:21:18,055 INFO    MainThread:820 [wandb_run.py:_footer_history_summary_info():3469] rendering history
2024-06-13 10:21:18,055 INFO    MainThread:820 [wandb_run.py:_footer_history_summary_info():3501] rendering summary
2024-06-13 10:21:18,055 INFO    MainThread:820 [wandb_run.py:_footer_sync_info():3428] logging synced files
2024-06-13 10:21:18,056 DEBUG   HandlerThread:820 [handler.py:handle_request():144] handle_request: shutdown
2024-06-13 10:21:18,056 INFO    HandlerThread:820 [handler.py:finish():845] shutting down handler
2024-06-13 10:21:18,989 INFO    WriterThread:820 [datastore.py:close():298] close: /Users/kenzoclauw/Projects/research/git/unsupervised-skill-discovery/outputs/2024-06-13/10-21-05/wandb/run-20240613_102106-uh2akt5z/run-uh2akt5z.wandb
2024-06-13 10:21:19,055 INFO    SenderThread:820 [sender.py:finish():1550] shutting down sender
2024-06-13 10:21:19,055 INFO    SenderThread:820 [file_pusher.py:finish():167] shutting down file pusher
2024-06-13 10:21:19,056 INFO    SenderThread:820 [file_pusher.py:join():172] waiting for file pusher
